NAME	CD8	CD4	Fibroblast	Macrophage	B	Malignant	Mast	Dendritic	Myocyte	Endothelial
SLC29A3	1	1	1	44.504746379078	1	1	1	1	1	1
SLC2A1	218.166905588867	133.671813574977	1	33.6967339383862	73.5363402668605	553.346794319183	1	237.292226203589	1	1
SLC2A3	844.360948193601	1198.99624227143	218.249206570097	658.098471263334	1	1	1499.0541823701	1	1	829.57860468302
SLC2A4	1	1	48.6694250747918	1	1	1	1	1	1	1
SLC2A9	1	1	1	62.6647657935663	1	41.3601408781302	1	1	1	1
SLC30A5	1	1	1	1	71.2869209962749	1	1	126.739789900373	1	17.7022703629098
SLC30A9	1	1	62.1528682013181	39.6501098808858	1	23.5302128469292	1	1	148.801108999742	94.2251178601235
SLC31A2	1	1	1	632.584828522227	1	96.5591735915708	1	1	60.2632001011023	1
SLC33A1	1	1	1	1	1	31.9978035810003	48.7829496888065	1	1	1
SLC35B1	1	1	1	44.1548812388982	349.248105273234	113.821270147977	1	7.68279828633417	55.9579422472876	122.002884965227
SLC35C1	1	1	1	76.8520873111408	1	1	1	1	1	1
SLC35C2	1	1	1	1	102.825327626882	48.2828815784424	88.4342178795376	1	1	33.5173189075112
SLC35D1	1	1	1	1	1	1	91.0202843357355	1	1	1
SLC35E1	1	1	1	39.3056700655023	1	1	1	1	1	1
SLC35E2B	1	1	1	1	45.7572416975104	1	1	1	15.4222845992355	1
SLC35E4	1	1	1	1	1	1	1	1	1	144.211103928033
SLC35F2	1	1	1	1	73.1960631078797	59.3896170159691	1	1	1	21.5398018177202
SLC35G2	1	1	1	1	1	1	1	1	1	78.0136532886399
SLC37A2	1	1	1	59.9107736467581	1	20.4290188799889	1	1	1	1
SLC37A4	1	1	1	1	1	1	1	1	1	79.7653374290373
SLC38A1	264.96924963398	234.37405652066	1	1	82.4357914289652	51.7640029558815	1	1	64.9730375729048	1
SLC38A10	1	1	44.3419594591297	124.439351146786	117.991454413546	23.0206949507269	1	136.88458047529	1	60.870339014094
SLC38A11	1	1	148.691334401729	1	1	1	1	1	1	1
SLC38A5	1	1	1	1	224.789611023468	139.055976541106	1	1	1	1
SLC39A11	1	1	1	34.8201210936174	44.7092032103574	62.9525716557491	218.614839431367	111.735004192958	1	23.3617798137414
SLC39A13	1	1	113.762729665711	1	1	68.0482114312968	1	1	1	45.5039437625751
SLC39A14	1	1	219.109934725984	1	1	40.1763735551931	1	1	81.0980149267802	98.2176538513842
SLC39A4	1	1	1	1	1	43.0114299874871	1	1	1	1
SLC39A6	1	1	58.778143459944	1	1	49.1165619470347	1	1	1	1
SLC39A7	1	1	1	1	80.9904341251109	33.092648399916	1	1	1	73.2750923154467
SLC39A8	1	1	1	25.4945393706688	95.9377765229828	1	1	1	1	1
SLC40A1	1	1	175.673053497849	1317.46001253904	1	1	46.2935423133523	1	411.857143652906	34.0490960537083
SLC41A2	1	1	1	1	66.8860988402389	1	1	78.6161461802341	1	1
SLC43A3	1	1	124.012587301563	143.094063250689	1	52.3943264258259	326.911683675344	1	90.9510073787434	172.989410962885
SLC44A1	1	1	1	1	1	44.5409077771899	54.474197343411	1	1	1
SLC45A3	1	1	1	1	1	1	48.8847156575031	1	1	1
SLC4A2	1	1	1	70.5775637399533	1	1	104.054420550758	1	1	32.1625400019199
SLC4A5	1	1	1	1	1	1	1	22.9072629306832	1	1
SLC5A3	1	1	1	1	20.0590174310958	1	1	1	1	1
SLC5A6	1	1	1	1	1	1	1	241.400974888586	1	1
SLC6A6	1	1	1	19.4002778665771	1	1	1	26.9103929799274	54.1648399152681	1
SLC7A5	463.123730417048	168.358732429696	1	114.444182579237	290.78491725102	57.4579168469571	161.10296060103	1	144.41693072277	1
SLC7A5P1	262.946067156476	1	1	94.7685016536852	1	1	1	1	1	1
SLC7A5P2	159.40617311912	130.319322325446	1	1	1	1	1	11.7686201072112	75.6288512561173	1
SLC7A7	1	1	1	166.458004021131	42.7668212673645	1	1	1	1	1
SLC7A8	1	1	1	159.737550068833	1	249.822153821164	1	1	1	1
SLC9A3R2	1	1	1	1	1	1	1	1	1	129.78221104136
SLC9A7P1	1	1	1	38.0754897499602	1	1	1	1	1	1
SLCO2A1	1	1	1	1	1	1	1	1	1	322.141108371941
SLCO2B1	1	1	1	618.522634872378	1	1	1	1	1	1
SLCO4A1	1	1	1	46.4477680783518	1	1	1	1	1	174.303280020076
SLFN11	1	1	40.0577128430811	1	111.747810504826	1	1	1	1	1
SLFN5	1	1	1	1	1	1	83.30176316106	1	1	1
SLIT3	1	1	36.365923200264	1	1	1	1	1	1	1
SLN	1	1	1	1	1	1	1	1	3611.88150820169	1
SLPI	1	1	1	1	1	839.795862666616	1	1	67.6292960904952	1
SMAD1	1	1	1	1	1	1	1	1	1	75.6974272419667
SMAD3	1	1	1	1	1	24.9772027723404	1	1	39.5344426325074	1
SMAP1	1	1	1	1	1	1	42.1445036768256	7.27326095361057	121.461146589665	1
SMAP2	379.062742038293	342.572275416485	1	181.971203587074	176.208770496268	1	37.5750325516282	119.108329657228	1	1
SMARCC1	1	1	1	1	1	1	1	1	1	53.3853158815102
SMC1A	1	1	1	1	1	1	1	20.8094983640585	106.30864749481	1
SMC4	1	1	1	1	1	29.8641045798581	1	11.494750481542	1	1
SMCHD1	85.2931435864115	110.538707329783	1	1	34.1971599302482	1	1	20.4794239889226	1	1
SMIM12	1	1	48.1204269855709	1	1	21.028764889952	1	100.346532129331	59.2174649154695	42.1413017913109
SMIM3	1	1	175.185474691051	66.5014723107044	1	42.4467427484492	249.199240734224	1	1	1
SMNDC1	1	1	1	1	1	24.0580008312882	76.9403391991647	1	1	1
SMOC2	1	1	264.452442405726	1	1	1	1	1	1	1
SMOX	1	1	1	1	1	1	1	1	1	154.064561125043
SMPDL3B	1	1	1	1	184.076856627398	1	1	1	1	1
SMPX	1	1	1	1	1	1	1	1	1361.65407816261	1
SMS	1	1	1	60.3956666817017	1	131.446607597826	58.1723710980924	285.084837170199	1	1
SMUG1	1	1	1	41.2043481134554	141.342749670779	106.054206450434	1	1	1	94.3393357522375
SMYD1	1	1	1	1	1	1	1	1	100.154301590361	1
SMYD2	1	1	1	1	1	91.5040443989578	1	1	1	1
SMYD3	1	1	1	1	123.933260772366	25.3214884496327	274.492351625009	1	108.978373983876	134.423416728219
SMYD4	35.0973272732166	66.8594837948509	1	1	1	1	1	1	80.5866563341308	1
SNAI1	1	1	1	177.169536137938	1	1	1	19.6106298325663	1	470.358166866443
SNAI2	1	1	148.989371877861	1	1	220.796878322453	1	1	1	1
SNAI3	1	1	1	40.9464924823863	1	1	1	1	1	1
SNAP25	1	1	1	1	1	1	1	1	1	120.169868736318
SNAPC2	1	1	51.4815567146722	1	1	1	1	69.9270103453609	1	61.521378673818
SNCA	1	1	1	51.932629721922	1	1	1	1	1	1
SNCG	1	1	152.776316727688	1	1	1	1	1	1	155.017237507567
SNHG6	1	1	70.7274862428561	1	1	117.284806874484	102.552964584217	104.20370649253	88.616439299732	1
SNHG7	1	1	1	1	1	1	1	1	1	52.2252118579824
SNN	1	1	1	24.6008665877679	1	1	79.4267169618057	9.90973122270041	1	1
SNORA61	66.1804566115461	1	1	1	1	1	1	1	1	60.2423345332439
SNORA63	1	1	1	1	1	1	1	90.92874079917	1	1
SNORA67	59.6241542435636	89.1227876275168	1	22.9977962487881	1	1	108.475058950278	1	1	1
SNORA70	1	1	1	16.8522042646291	101.013432952998	1	1	1	29.2732264862907	20.6104301751377
SNORA81	1	1	1	1	1	1	1	96.3845363595642	1	1
SNORD10	77.5235758412267	1	1	1	1	1	20.5006126221278	1	1	1
SNRK	1	1	1	41.8073908299924	1	1	1	1	1	166.724033377646
SNRNP25	1	1	1	1	93.2859283977786	63.0391272527181	1	1	128.179285370375	1
SNRNP40	1	1	149.900787774525	1	1	145.767928661705	308.726475489638	201.473810710518	40.0662314684897	226.529441370228
SNRNP70	1	1	1	1	35.3156697047409	1	1	1	1	66.0657840253403
SNRPA	1	1	1	1	1	39.4167221608299	1	21.4242703669957	1	1
SNRPC	1	1	110.969311908589	1	92.3050939794934	213.065959169899	1	73.6691130541573	344.043450035785	86.2021622578086
SNRPD1	1	1	48.7699740155488	12.6323519743371	1	145.109481531882	1	1	1	115.906874407854
SNUPN	1	1	1	1	1	43.1835275899808	1	1	1	1
SNX10	1	1	1	94.6329475707465	1	20.0935300282569	1	49.2187404595933	1	1
SNX11	1	1	1	72.4935708218043	1	1	1	63.0246902406135	1	1
SNX14	1	1	1	46.1332584270251	1	24.5793437995844	255.006637122839	5.18001144078088	1	102.684767688284
SNX2	272.028095148603	1	193.203418322263	458.85378322603	1	80.6242363910506	1	537.007780064577	6.34223672855153	161.662567759292
SNX8	1	1	1	90.6411865613019	1	1	1	47.3742088937813	1	1
SNX9	141.397204907434	1	44.8521873207004	46.0753990699874	1	20.2360587910296	1	1	1	32.635591502324
SOAT1	118.087906891146	1	1	54.7961495627959	1	21.4750999111216	1	1	1	24.4565539725466
SOCS1	201.017231187207	274.334989859204	1	64.6326572164486	1	1	157.325429979727	134.314935129541	1	1
SOCS5	1	1	48.2651037531409	1	1	1	1	1	1	113.969853061477
SOD3	1	1	155.885260268408	1	1	1	1	1	1	1
SORBS1	1	1	133.942395822436	1	1	1	1	1	31.5041647577012	102.532835177971
SORBS2	1	1	123.700902020527	1	1	1	1	1	1	1
SORBS3	1	1	71.1328907678079	1	1	1	1	1	1	81.7971020849536
SORL1	87.5079012699512	83.4354063126694	1	1	1	1	1	1	1	1
SOX15	1	1	1	1	1	175.230097694724	1	1	1	1
SOX4	1	1	105.742820814985	1	1	92.4182017215645	1	54.8598863076391	1	39.9763735554945
SP1	1	1	1	1	1	1	1	1	30.2114168200334	1
SP110	1	142.80346790026	1	57.5184072863384	1	34.0984128081326	46.0230441264055	46.2416727306092	1	1
SP3	1	1	1	31.5863750869867	1	22.1417623225259	1	66.8444406650472	18.0020845862801	1
SPAG4	1	1	1	1	296.092620057508	1	1	1	1	1
SPARC	1	1	1035.09037989725	1	1	129.031015864567	1	1	97.962394808693	3664.48115945875
SPARCL1	1	1	3626.67574590598	1	1	1	1	1	1	3132.35951146316
SPATS2	1	1	1	1	109.506069426321	20.1433420342139	1	1	1	1
SPECC1	1	1	41.2921496818889	1	1	37.3519525429167	175.979473257648	31.3464800247649	1	1
SPECC1L	1	1	36.3611329145382	1	1	1	1	1	1	1
SPG21	1	1	122.665771629812	187.710340418625	1	79.6123654569717	1	1	1	145.887435186529
SPG7	1	1	1	1	1	47.8862551927567	1	23.6409869656188	1	155.316756524638
SPHK1	1	1	154.780099317712	413.060772320287	1	179.139015242722	1	1	1	284.051176571778
SPI1	1	1	1	109.340544431044	1	1	1	1	1	1
SPIN1	1	1	65.6680338562727	1	1	36.6186842192938	1	1	1	1
SPINT1	1	1	1	1	1	213.835605510962	1	131.808046471566	1	1
SPINT2	1	1	1	148.076482669568	85.3923230939898	998.925211587752	175.46063026139	602.759816296696	1	1
SPN	43.4126576619027	21.8324557257808	1	1	1	1	23.722423474818	1	1	1
SPNS1	1	1	1	28.848028114566	1	41.6089319533773	1	1	1	148.83053202967
SPOCK2	231.55395758388	327.222099626775	1	1	1	1	1	1	1	1
SPON2	1	1	143.582979445345	1	1	1	1	1	192.090732241663	1
SPPL2A	149.541160719866	1	129.179960040132	124.458646068725	1	86.6775345826389	151.798234543902	403.618761687869	68.8714499939136	80.6894904291464
SPR	1	1	1	1	1	65.7813295217561	1	1	1	84.7232798829068
SPRED2	1	1	1	1	1	1	1	134.075977561555	1	86.4157409785415
SPRR1B	1	1	1	1	1	1213.57264802897	1	1	1	1
SPRY1	1	1	1	1	1	1	1	1	1	185.62375516144
SPRY4	1	1	32.7838303373848	1	1	1	1	1	1	88.2190327685165
SPTB	1	1	1	1	1	1	1	1	74.3756001126133	1
SPTBN1	1	1	41.7962988466611	1	1	31.096686991578	1	1	1	176.486177044219
SPTY2D1	1	1	1	1	38.7518324162549	1	17.7820493884897	1	1	1
SQLE	1	1	1	1	1	60.788771417017	1	1	1	1
SRD5A1	1	1	1	1	1	52.5422762689782	1	1	1	1
SRD5A3	1	1	1	1	1	21.1967750576755	1	122.547040689436	1	1
SRGN	3498.86535524286	3627.70345068206	1	2437.63834568888	600.624392415642	1	4574.12017499923	2665.70045738433	1	190.321796514645
SRPK1	1	1	1	1	1	28.8579994553297	1	1	39.5253269586783	1
SRPK3	1	1	1	1	1	1	1	1	153.167435375245	1
SRPRB	1	1	59.6676584319151	41.0203433851599	374.352481043084	104.056765857434	91.4723742885961	1	50.6408657846832	96.8148288735171
SRPX	1	1	189.292707220956	1	1	43.2589282152833	1	1	1	1
SRPX2	1	1	60.6209280405876	1	1	1	1	1	1	1
SRRT	207.865251822769	1	55.3956681028036	51.2312106043706	1	40.7739677429659	67.4442726630435	1	1	52.4059248684062
SRSF12	1	1	1	1	1	1	1	93.3008660064128	1	1
SS18L2	143.739936247625	170.879264294702	1	24.328018865635	63.967373266345	46.4457276311422	1	1	1	82.1759321679008
SSBP2	1	1	119.581896739856	46.2146822324691	1	1	1	1	1	1
SSH1	1	1	1	1	1	1	1	1	29.7218369604643	31.0490278808784
SSR4	665.674712771919	475.927251393043	364.940708395818	277.137283402165	12575.989715876	315.80972158191	582.683894646772	127.58623875843	187.385880815984	438.153534676934
SSSCA1	1	1	1	1	108.244782640496	106.025729367314	45.8997365866887	1	1	152.492725972048
ST14	1	1	1	1	1	62.8158636246145	1	1	1	1
ST3GAL1	75.0747653485484	104.759778740466	1	27.3831327621342	1	1	1	85.1998272982543	15.7297375348556	1
ST3GAL4	1	1	1	1	1	1	320.799688370336	1	1	1
ST3GAL6	1	1	1	1	1	1	1	59.865236518575	1	1
ST6GAL1	1	1	1	1	535.408234170612	1	1	1	1	59.5631228702747
ST6GALNAC2	1	1	1	1	1	104.89787837809	1	1	27.6329660023941	1
ST6GALNAC3	1	1	1	1	1	1	1	1	1	57.0029732344266
ST6GALNAC4	1	1	1	1	200.054453817312	1	1	45.9195026567146	1	74.9154882209596
ST6GALNAC6	137.166436096577	1	58.3962219480844	1	101.955042426285	1	1	1	1	63.141233402948
ST7	1	1	1	1	1	29.551477875586	184.701771312225	1	1	38.5569933454901
ST7L	1	1	1	1	1	1	44.2730486316082	1	19.6454939461925	1
ST8SIA4	51.7988166009763	1	1	72.6650213002581	43.2190268430393	1	51.0267805319921	196.443066613993	1	1
STAB1	1	1	1	227.530646467937	1	1	1	1	1	105.565088910776
STAC3	1	1	1	1	1	1	1	1	50.8825168864396	1
STAM	1	110.567214907046	1	1	1	19.8778423985763	73.4879002623408	1	101.4895404184	1
STAM2	1	1	1	10.135329300955	1	17.5944131964267	1	74.3728792216214	25.3951650104724	1
STAMBP	1	1	1	1	1	19.3051403464227	1	80.6504353238609	1	1
STAP1	1	1	1	1	293.001935691765	1	251.516672790234	1	1	1
STAP2	1	1	1	1	1	84.265460135598	1	1	1	1
STARD10	1	1	1	1	1	20.0676867101021	1	1	42.0866444697504	1
STARD13	1	1	1	50.717178344817	1	1	1	1	1	1
STARD3	1	1	1	88.7808429830921	1	40.3060689723717	1	1	1	167.893615056897
STARD3NL	1	1	1	95.8731515176385	1	54.4911081341256	100.814957613816	1	1	86.3147138002928
STARD5	1	1	1	1	133.409881438464	1	1	1	1	1
STARD8	1	1	1	92.4376971122529	1	1	1	1	1	70.0153660180866
STAT4	687.512104130075	528.437547570777	1	37.4518702675862	82.8678801079497	1	1	338.615767043902	1	1
STAT5A	114.292207575566	1	1	89.8770947119402	1	1	1	34.7382245349607	52.3065258205516	1
STC1	1	1	1	1	1	1	1	1	1	915.344229551191
STC2	1	1	1	1	1	1	1	1	1	46.9252466092319
STEAP1	1	1	170.714297707095	1	1	73.6783773690155	1	1	1	1
STEAP3	1	1	1	1	1	43.6108706071242	1	1	430.824648611665	1
STK10	84.9718441966486	89.9788475691118	1	26.616377817876	61.1172384713979	1	32.3043406661213	1	1	57.6247682232131
STK17B	696.563379565539	862.220922003667	1	129.266670301711	84.1763921050686	27.0722884444298	295.456184704254	58.7991631015916	1	1
STK19	1	1	79.0424671002283	1	1	31.5574234587626	1	68.4536938231098	1	1
STK4	176.01383503862	143.040697139505	1	83.8161713771641	33.7062729644146	1	79.4768325936614	287.793113553011	1	1
STMN1	302.989119259715	269.866255428	1	128.300736964232	1	443.467858776126	93.3367343754499	1	1	39.7603480769959
STON2	1	1	1	1	1	72.9618710940123	1	1	34.9470325519591	1
STRADB	1	1	1	1	1	1	1	1	1	60.3650629225868
STRIP1	90.6719950207401	1	1	31.0233165170696	1	33.6482940132505	1	1	1	35.2650753568672
STRIP2	1	1	1	1	1	1	1	76.2656366126904	21.8530550496207	1
STT3A	1	1	122.183210656646	38.1774707196312	472.377208641936	114.625752268316	159.788493878438	1	43.1155610233045	108.927026974339
STUB1	1	1	1	93.1275665606143	127.436756965578	38.0883477032897	1	1	1	94.9678256188176
STX10	1	1	61.2028377451205	106.658827777756	1	473.85279869963	1	1	1	144.883155434016
STX11	1	1	1	138.439041545893	131.874834224687	1	64.2844028122752	87.1471165178734	1	1
STX16	1	113.203243035353	42.4066322083885	34.6606739213962	1	29.6115370569766	1	1	1	1
STX17	1	1	1	1	1	1	43.2089554590574	1	1	1
STX18	1	1	1	1	50.8484672166778	34.237976432283	1	25.8665273906515	1	1
STX2	1	1	1	1	1	1	1	1	1	71.3473128473152
STX4	1	1	1	129.101482255811	1	39.6095652615755	1	226.49327307564	45.1849662804986	86.8499362662662
STX5	1	1	1	1	172.418370251521	1	51.6627308370952	1	1	1
STX7	1	1	33.0983749166229	14.6238491396198	1	17.1728170324949	1	97.8941051031263	69.4521110827652	1
STXBP2	148.621825811562	1	1	247.909661377733	88.9894949865779	62.197921311509	239.345460210572	217.521772087962	1	1
STXBP3	147.588982422513	173.90389573265	91.6935653683874	20.7422249708202	39.7862966720811	41.7671752476292	1	73.8543019394254	1	1
STYX	1	29.7068907633715	1	1	1	1	1	1	27.6229199794907	20.229613186495
STYXL1	1	1	1	1	97.1394769082901	76.0345204509021	126.207914169299	1	164.444360686626	74.5943927441169
SUCLA2	1	1	97.718642502022	1	1	76.9907045888203	1	1	66.9998313135017	1
SUCLG2	180.002304826234	1	84.997494526008	89.9849260717283	44.6838357686688	32.4998045329604	1	1	1	108.394458957033
SULF1	1	1	156.5096912795	1	1	1	1	1	1	1
SULT1A1	1	1	1	55.5665311959704	1	1	1	1	1	1
SULT1C4	1	1	1	1	1	1	1	1	1	90.8764569968756
SUMO1P3	1	1	1	1	1	1	1	1	77.8608177012148	1
SUN2	174.861054145648	85.5083011774657	38.2455396029399	1	1	19.4209603006114	1	1	1	1
SUOX	1	1	1	1	1	1	27.3142871821669	4.80695124532706	1	1
SUPT7L	1	1	45.3579763793526	75.42572486521	1	34.0548460076262	34.5778931772659	129.40859033008	22.6875047260439	1
SURF1	1	1	1	86.4141745348467	151.857763385055	1	1	1	1	1
SURF2	1	1	1	1	1	59.6933159076244	1	1	1	1
SURF6	1	1	1	1	1	38.9230432390324	1	1	25.7358285731501	106.728732976108
SUSD1	1	1	1	1	1	1	156.146264188192	1	1	1
SUSD2	1	1	204.088687082476	1	1	1	1	1	1	1
SUSD3	1	227.23677709764	1	59.799230454397	1	1	1	1	1	1
SUSD5	1	1	80.5333181634733	1	1	1	1	1	1	1
SVIP	1	1	1	1	1	1	55.1336580103774	1	1	1
SYBU	1	1	1	1	1	1	1	1	1	120.470508648535
SYK	1	1	1	153.566091955383	1	1	1	1	1	1
SYNE1	1	1	1	1	1	1	1	1	32.9292530203751	1
SYNE2	144.227806434811	130.111989542336	1	1	54.2706543287324	45.1799520169042	1	1	92.3295596359628	36.8749586609786
SYNGR1	1	1	1	1	175.456067250276	1	1	1	1	1
SYNPO2	1	1	196.93270097589	1	1	1	1	24.3547534950513	756.439774021363	1
SYNPO2L	1	1	1	1	1	1	1	1	34.7598002384676	1
SYPL2	1	1	1	1	1	1	1	1	89.2465340941612	1
SYS1	1	1	1	1	52.9698495135275	31.1595098459901	1	1	1	1
SYT11	84.1511246129385	1	1	14.2210305333477	1	1	1	1	1	1
SYTL1	1	1	1	1	1	45.9384634745027	1	1	1	1
SYTL2	108.506799901248	1	52.2495381616786	1	1	1	87.0081062996206	1	1	1
SYTL3	498.506987666355	430.443314878148	1	1	1	1	302.840119814298	1	1	1
SYVN1	1	1	1	1	158.446933322421	16.4394025160581	1	1	11.404385619017	1
TACC3	1	217.294212685722	1	1	1	1	1	1	1	1
TACSTD2	1	1	1	1	1	1652.49647035125	1	1	1	190.979807928859
TAF11	1	1	1	1	1	45.9302525899287	1	1	117.00750172423	25.7443949241727
TAF12	1	1	106.577584858495	1	1	88.7541822066109	1	1	38.6797698552729	1
TAF3	1	1	1	37.6491989224177	1	1	1	1	1	1
TAF6	1	1	44.1209979345758	1	1	46.3854673115018	1	1	1	153.276569779786
TAF9B	1	1	1	1	1	18.6816049772607	1	1	169.020338952155	1
TAGAP	420.924275638273	372.181767141603	1	119.214447114338	685.06158033784	1	1	1	1	1
TAGLN	1	1	6961.61307948196	1	1	1	1	1	1	1
TAOK3	1	1	1	21.9757805719007	1	29.7697713647437	131.739862256741	86.922487268957	19.0477102264368	1
TARBP2	1	1	1	1	1	36.1041443140232	1	1	1	81.2192313153284
TARP	595.708859237705	1	1	1	1	1	1	1	1	1
TAS1R3	1	1	1	1	57.6470641658588	1	1	1	1	1
TASP1	1	1	68.5207958887803	1	1	24.8359093026988	1	1	1	1
TATDN1	1	1	1	1	1	82.6186603634696	1	1	1	1
TATDN3	41.2059490708634	47.5352413910689	1	1	1	1	1	1	1	25.3203318160441
TAZ	1	1	1	1	68.7546377466098	1	1	1	1	65.5265305104396
TBC1D10C	499.885793030403	484.366411761845	1	1	1	1	1	1	1	1
TBC1D14	1	1	1	1	1	25.4635027082333	115.576874441807	1	1	1
TBC1D15	1	86.9437153089229	1	1	29.7860738103336	1	1	1	8.74173601865313	58.3459634013091
TBC1D17	1	1	1	46.8085896213295	1	1	1	1	1	1
TBC1D22A	1	1	1	112.51195154596	1	1	1	33.87106803449	1	87.4042466198688
TBC1D24	1	1	1	1	1	1	1	1	28.9844258669091	1
TBC1D4	1	128.496778317247	1	1	1	1	1	1000.43108185067	1	24.2210569932392
TBC1D8	1	1	1	1	1	22.3662346858666	1	98.5562822777141	1	1
TBC1D9	1	1	1	1	50.7982298688689	1	1	29.4358591976352	1	16.5423855037018
TBCC	305.296856243063	294.409427067477	83.6858998139436	1	1	78.8783851100281	1	68.3620363984169	100.96847351564	75.0542466722601
TBCD	245.92148602794	124.873636758604	1	1	1	1	1	1	66.7739588886568	137.54803656187
TBL2	1	1	1	83.1142749739901	120.193372676921	36.7836553879716	1	1	1	1
TBRG1	1	1	1	1	1	1	1	1	48.3195061626074	1
TBX15	1	1	56.2838105545896	1	1	1	1	1	154.37256043786	1
TBXAS1	1	1	1	439.904407603927	189.498888408892	1	106.336729094303	1	1	1
TC2N	132.368892548958	144.240645947367	1	1	1	1	1	1	1	1
TCAP	1	1	1	1	1	1	1	1	2017.96497998502	1
TCEA3	1	1	1	1	1	1	1	1	433.965180273632	1
TCEAL1	1	1	85.1837601060136	33.9305876127432	1	40.2293551202638	1	1	166.552644828095	1
TCEAL3	1	1	57.469582616946	1	1	1	1	1	1	1
TCEAL7	1	1	74.1237624186374	1	1	1	1	1	1	1
TCEAL8	1	1	139.228863027074	1	1	44.9743854866434	65.4256882119227	52.2805055554116	32.9384843513878	1
TCF4	1	1	172.017987005858	1	68.2029768945362	1	1	1	1	255.991150378533
TCN2	1	1	1	245.197553659541	153.191885377056	1	214.130189328256	1	1	201.662684859011
TCOF1	1	1	1	1	1	34.443328929215	1	31.3502573715113	1	1
TCTA	1	1	1	16.5153094336261	1	1	1	1	126.458097222929	49.762193315526
TCTN3	1	1	91.439850683723	33.3933137677271	184.960972387315	48.5268240712351	1	1	1	113.525088192399
TDG	80.7651662326475	1	1	19.445825616968	1	32.8098098128336	1	1	1	1
TEAD1	1	1	1	1	1	1	1	1	33.999861447687	1
TEK	1	1	1	1	1	1	1	1	1	196.869633104036
TEKT4P2	1	1	1	89.0242129003749	1	1	1	1	1	1
TEN1	1	1	1	69.7918403620342	1	67.4533488716201	70.2635345725827	213.995777733276	1	58.0446477528422
TENC1	1	1	87.5489321454186	1	1	1	1	1	16.2636459963313	127.376842548972
TERF1	67.849876545989	1	30.5074836925798	1	1	19.2445452116955	62.0732826017149	1	1	20.9564367875204
TERF2IP	465.553395601298	211.584009059359	106.358753953392	1	117.43546310604	44.7010132383063	1	1	47.5163245472034	105.500923869982
TESPA1	1	1	1	1	1	1	90.5761090236393	1	1	1
TET2	1	1	1	75.304615279443	1	1	27.684247903172	48.3347652396386	52.6920919677075	1
TFB1M	1	1	1	1	1	1	1	110.909757018894	1	1
TFB2M	1	1	1	1	1	1	1	1	1	103.922469671383
TFPI	1	1	223.211634863837	1	1	1	1	1	70.6030442876733	307.160184355547
TGFB1I1	1	1	310.480288162751	1	1	29.3113378373902	1	1	1	140.546224005749
TGFB3	1	1	110.073432313723	1	1	1	1	1	49.4990655604092	1
TGFBI	1	1	541.975777865041	324.373174387714	1	1051.08486776275	1	1	1	1
TGFBR1	1	1	1	42.2621694172673	1	18.3170985715039	1	54.504528590813	1	1
TGFBR2	1	1	48.53878850621	12.4163729281696	1	1	1	1	1	204.195135549851
TGIF2	1	1	1	1	1	1	1	1	1	97.7109736882966
TGM1	1	1	1	1	1	67.7530067040255	1	1	1	1
TGM2	1	1	328.675426891778	1	1	87.0719969409118	1	1	189.567818154758	404.14529255738
THADA	1	1	1	1	101.426227792679	1	1	1	97.6684590335297	1
THAP4	1	1	1	197.858077562965	1	49.7893987704404	1	1	83.9809496521692	67.131935406714
THBD	1	1	85.3698212380163	793.010695964767	1	125.358152785673	1	1	1	425.015576548788
THBS1	1	1	1034.55474084195	812.821141574044	1	70.3057166789473	60.8553273226242	1	1	362.729298302465
THBS2	1	1	168.477253866811	1	1	126.04227445155	1	1	1	1
THBS3	1	1	68.2475427062309	1	1	1	1	1	1	1
THBS4	1	1	167.55367927518	1	1	1	1	1	1	1
THEMIS	169.595940467807	1	1	1	1	1	1	1	1	1
THEMIS2	1	1	1	341.172177756171	491.017497879694	1	1	224.924863928383	1	1
THOC3	1	1	1	47.5563417944837	1	154.214511143443	1	1	1	1
THOC7	1	1	75.5815156436747	54.6900970636241	1	61.8671871126151	1	1	354.147053742761	1
THTPA	1	1	1	1	1	1	1	1	91.4297827658699	1
THYN1	289.957227024525	1	130.916925270207	1	1	43.4968740148387	196.040020916587	1	108.873508007305	184.500540261806
TIAL1	47.0475736751069	1	1	1	1	1	1	1	18.1523093483552	18.6191311138095
TICAM1	1	1	1	1	33.8190719673866	1	1	91.1431428145381	1	1
TIE1	1	1	1	1	1	1	58.9914435927734	1	1	270.282898125178
TIFA	1	1	1	1	56.7295635224749	1	1	1	1	38.13632209801
TIFAB	1	1	1	80.5815047407629	1	1	1	1	1	1
TIGIT	274.706948291666	342.957715563861	1	1	1	1	1	1	1	1
TIMM22	1	1	1	1	1	51.0807510338712	1	1	1	1
TIMM44	1	1	1	1	1	21.3807180494937	1	12.7636806520596	63.4313663996977	1
TIMP1	1	1	4285.27792158684	2135.36923497327	893.650897084167	196.835745461365	543.579836042648	1	309.458066933156	741.054459888509
TIMP2	1	1	35.2417557359656	1	1	1	1	1	1	1
TIMP3	1	1	419.933492177029	1	1	110.881873623562	79.8319031756666	1	1	489.977829025373
TINAGL1	1	1	99.088883662389	1	1	58.9355586952125	1	1	1	124.562494133354
TIPARP	1	1	1	1	36.7096417734621	34.9395354689104	73.6712896753089	1	1	1
TK1	1	1	1	1	1	313.89986753052	1	1	1	1
TLR1	1	1	1	111.656802946566	1	1	1	1	1	1
